,branchNumber,type,openDate,id,iban,balance,currency,cust_id
4246,1336,DDA,3/1/2018,fe51c153-fbec-4b64-9b00-2530035ef0e1_b0305705-8190-4545-a9bc-decfe4e5d882,,1658.79,CAD,fe51c153-fbec-4b64-9b00-2530035ef0e1_73b58290-45b3-4ae2-8ddc-b3e257ec21f3
4247,1336,SDA,3/1/2018,fe51c153-fbec-4b64-9b00-2530035ef0e1_54472c0c-4e40-47ab-a8f6-1a0b45d915e4,,5328.12,CAD,fe51c153-fbec-4b64-9b00-2530035ef0e1_73b58290-45b3-4ae2-8ddc-b3e257ec21f3
4248,1476,DDA,3/1/2018,fe51c153-fbec-4b64-9b00-2530035ef0e1_fac613e7-eba0-466e-b5cb-89e5aa64de1e,,2731.1,CAD,fe51c153-fbec-4b64-9b00-2530035ef0e1_455db488-f1d6-46c8-90f4-3ce3a5080916
4249,1476,SDA,3/1/2018,fe51c153-fbec-4b64-9b00-2530035ef0e1_5cb05db0-0d39-4a97-a6cb-978bf408121f,,10512.06,CAD,fe51c153-fbec-4b64-9b00-2530035ef0e1_455db488-f1d6-46c8-90f4-3ce3a5080916
4250,1929,DDA,3/1/2018,fe51c153-fbec-4b64-9b00-2530035ef0e1_7f6a9b1e-371d-4629-a5e1-ce6002648838,,10314.92,CAD,fe51c153-fbec-4b64-9b00-2530035ef0e1_b00e80d7-799e-4737-ac9e-c4d61201037a
4251,1929,SDA,3/1/2018,fe51c153-fbec-4b64-9b00-2530035ef0e1_c3f54530-7adb-4fb5-ba09-6c82bbc63c05,,62317.34,CAD,fe51c153-fbec-4b64-9b00-2530035ef0e1_b00e80d7-799e-4737-ac9e-c4d61201037a
4252,1198,DDA,3/1/2018,fe51c153-fbec-4b64-9b00-2530035ef0e1_57ec6100-06a0-47c1-8723-2ed7a1193407,,10028.91,CAD,fe51c153-fbec-4b64-9b00-2530035ef0e1_7f6e7cfd-42ce-4bce-b5b2-0d96b2067826
4253,1198,SDA,3/1/2018,fe51c153-fbec-4b64-9b00-2530035ef0e1_6f2413ed-5721-44fe-9569-310ac2456395,,29767.64,CAD,fe51c153-fbec-4b64-9b00-2530035ef0e1_7f6e7cfd-42ce-4bce-b5b2-0d96b2067826
4254,1580,DDA,3/1/2018,fe51c153-fbec-4b64-9b00-2530035ef0e1_e530dc74-b240-4957-8f9e-0f8f6346e49f,,10512.3,CAD,fe51c153-fbec-4b64-9b00-2530035ef0e1_e94bb861-2fc5-4b90-898e-6b3b900972f7
4255,1580,SDA,3/1/2018,fe51c153-fbec-4b64-9b00-2530035ef0e1_5c6b9be6-023e-45ae-9de2-62b892ce88c3,,27622.0,CAD,fe51c153-fbec-4b64-9b00-2530035ef0e1_e94bb861-2fc5-4b90-898e-6b3b900972f7
4256,1220,DDA,3/1/2018,fe51c153-fbec-4b64-9b00-2530035ef0e1_772dbc13-bf3e-49f4-878b-b4e1bfeac47a,,8254.54,CAD,fe51c153-fbec-4b64-9b00-2530035ef0e1_b835bb8a-f835-42af-8827-613bcd23f1d6
4257,1220,SDA,3/1/2018,fe51c153-fbec-4b64-9b00-2530035ef0e1_af5d914e-40bb-4218-a296-50ebb0fd10df,,12141.6,CAD,fe51c153-fbec-4b64-9b00-2530035ef0e1_b835bb8a-f835-42af-8827-613bcd23f1d6
4258,1084,DDA,3/1/2018,fe51c153-fbec-4b64-9b00-2530035ef0e1_23e64d12-ace8-49ca-8737-ac5cd0fa47c7,,26.87,CAD,fe51c153-fbec-4b64-9b00-2530035ef0e1_6cbd0616-96b8-4474-906a-872d1f822014
4259,1084,SDA,3/1/2018,fe51c153-fbec-4b64-9b00-2530035ef0e1_e30ba335-ea99-4628-8894-480db2862947,,63.0,CAD,fe51c153-fbec-4b64-9b00-2530035ef0e1_6cbd0616-96b8-4474-906a-872d1f822014
4260,12099,DDA,3/1/2018,fe51c153-fbec-4b64-9b00-2530035ef0e1_f98d8e6e-ce03-42eb-8f16-3d33c4390a36,,388.88,CAD,fe51c153-fbec-4b64-9b00-2530035ef0e1_64676533-c674-4728-ad9f-a24cd6275a36
4261,12099,SDA,3/1/2018,fe51c153-fbec-4b64-9b00-2530035ef0e1_07a6605b-df76-4709-bd88-83688a74a4eb,,3962.24,CAD,fe51c153-fbec-4b64-9b00-2530035ef0e1_64676533-c674-4728-ad9f-a24cd6275a36
4262,532,DDA,3/1/2018,fe51c153-fbec-4b64-9b00-2530035ef0e1_12c28766-45ac-456d-982e-71dd60773a1e,,3801.1,CAD,fe51c153-fbec-4b64-9b00-2530035ef0e1_a754db18-980d-40e8-99f9-2ab507da68be
4263,532,SDA,3/1/2018,fe51c153-fbec-4b64-9b00-2530035ef0e1_b3cd3c7b-28a3-4c0a-b17f-4b71d219506d,,2191.44,CAD,fe51c153-fbec-4b64-9b00-2530035ef0e1_a754db18-980d-40e8-99f9-2ab507da68be
4264,12081,DDA,3/1/2018,fe51c153-fbec-4b64-9b00-2530035ef0e1_fe498114-fd31-4161-aa5f-f2506569cc9b,,1373.54,CAD,fe51c153-fbec-4b64-9b00-2530035ef0e1_a32ab2f7-7461-4bf8-836b-16d52b46de26
4265,12081,SDA,3/1/2018,fe51c153-fbec-4b64-9b00-2530035ef0e1_c0385f52-b6cb-408f-b752-27edd3dc1b1d,,25521.16,CAD,fe51c153-fbec-4b64-9b00-2530035ef0e1_a32ab2f7-7461-4bf8-836b-16d52b46de26
4266,1824,DDA,3/1/2018,fe51c153-fbec-4b64-9b00-2530035ef0e1_f73325e6-f409-402e-a5a8-96dc744ea4cb,,8711.97,CAD,fe51c153-fbec-4b64-9b00-2530035ef0e1_59d6564c-99be-4cfc-8733-30e23540482d
4267,1824,SDA,3/1/2018,fe51c153-fbec-4b64-9b00-2530035ef0e1_d75767e0-c276-4bf6-b336-5f5866c217e5,,14802.8,CAD,fe51c153-fbec-4b64-9b00-2530035ef0e1_59d6564c-99be-4cfc-8733-30e23540482d
4268,320,DDA,3/1/2018,fe51c153-fbec-4b64-9b00-2530035ef0e1_79b5b46e-23c7-4675-b0e6-a4a9fb830c0a,,74.81,CAD,fe51c153-fbec-4b64-9b00-2530035ef0e1_06b58bb5-aa00-4e4b-ae6b-0954d070a54d
4269,320,SDA,3/1/2018,fe51c153-fbec-4b64-9b00-2530035ef0e1_18c788cd-a3b0-4cb1-957c-eae6197a70c8,,133.4,CAD,fe51c153-fbec-4b64-9b00-2530035ef0e1_06b58bb5-aa00-4e4b-ae6b-0954d070a54d
4270,1590,DDA,3/1/2018,fe51c153-fbec-4b64-9b00-2530035ef0e1_9adf4fd5-e07a-4fb0-9d62-acc04c409181,,13419.22,CAD,fe51c153-fbec-4b64-9b00-2530035ef0e1_7a08d25f-ae35-4030-a5e5-e87f868dec3f
4271,1590,SDA,3/1/2018,fe51c153-fbec-4b64-9b00-2530035ef0e1_521ddd67-9fd0-4991-acd2-e53070488bc1,,16889.98,CAD,fe51c153-fbec-4b64-9b00-2530035ef0e1_7a08d25f-ae35-4030-a5e5-e87f868dec3f
4272,1590,DDA,3/1/2018,fe51c153-fbec-4b64-9b00-2530035ef0e1_db6ce18c-cf95-403f-8b57-0af2829d58b2,,58.22,CAD,fe51c153-fbec-4b64-9b00-2530035ef0e1_b256be54-f2ab-4a2b-8320-bae2a414e748
4273,1590,SDA,3/1/2018,fe51c153-fbec-4b64-9b00-2530035ef0e1_0af011a4-2fc3-4635-9c39-f18d7f5a5355,,21.64,CAD,fe51c153-fbec-4b64-9b00-2530035ef0e1_b256be54-f2ab-4a2b-8320-bae2a414e748
4274,1590,DDA,3/1/2018,fe51c153-fbec-4b64-9b00-2530035ef0e1_9da9bd36-dddf-470c-814a-303db5a09a98,,29.26,CAD,fe51c153-fbec-4b64-9b00-2530035ef0e1_f3e9ac5c-f966-4051-b175-87af8c7c05e0
4275,1590,SDA,3/1/2018,fe51c153-fbec-4b64-9b00-2530035ef0e1_90255635-a75b-4cc7-a6f2-6d26bb43d31c,,66.46,CAD,fe51c153-fbec-4b64-9b00-2530035ef0e1_f3e9ac5c-f966-4051-b175-87af8c7c05e0
4276,235,DDA,3/1/2018,fe51c153-fbec-4b64-9b00-2530035ef0e1_87dbc321-fe28-450e-942b-ffca0a67068b,,9244.93,CAD,fe51c153-fbec-4b64-9b00-2530035ef0e1_4654b868-1f84-405d-b5b0-25f8aaccd450
4277,235,SDA,3/1/2018,fe51c153-fbec-4b64-9b00-2530035ef0e1_301df6dd-b296-409a-93dd-64d60829cd22,,4564.66,CAD,fe51c153-fbec-4b64-9b00-2530035ef0e1_4654b868-1f84-405d-b5b0-25f8aaccd450
4278,235,DDA,3/1/2018,fe51c153-fbec-4b64-9b00-2530035ef0e1_bf623c7f-2b94-4288-8059-5f3a95bb7403,,10727.89,CAD,fe51c153-fbec-4b64-9b00-2530035ef0e1_45319836-743c-4cac-84e6-dc30d08311af
4279,235,SDA,3/1/2018,fe51c153-fbec-4b64-9b00-2530035ef0e1_c19fd6ee-d21d-4dcf-8ebe-7af8153f0689,,16145.16,CAD,fe51c153-fbec-4b64-9b00-2530035ef0e1_45319836-743c-4cac-84e6-dc30d08311af
4280,1637,DDA,3/1/2018,fe51c153-fbec-4b64-9b00-2530035ef0e1_9956bd00-68e7-4753-9f51-cbcc5dcf2872,,3547.79,CAD,fe51c153-fbec-4b64-9b00-2530035ef0e1_8a2d6da5-2ed5-461f-8986-9e1631db5db6
4281,1637,SDA,3/1/2018,fe51c153-fbec-4b64-9b00-2530035ef0e1_e3ab7994-ae1d-438d-b9a5-d58c9b32d019,,2366.86,CAD,fe51c153-fbec-4b64-9b00-2530035ef0e1_8a2d6da5-2ed5-461f-8986-9e1631db5db6
4282,1704,DDA,3/1/2018,fe51c153-fbec-4b64-9b00-2530035ef0e1_605300ea-e03a-4837-85a6-4ca4500cab8d,,96791.38,CAD,fe51c153-fbec-4b64-9b00-2530035ef0e1_2a1ffccf-afaa-47df-a104-02a1b559e84c
4283,1704,SDA,3/1/2018,fe51c153-fbec-4b64-9b00-2530035ef0e1_13373617-6ff5-425d-ae49-4f0a0b52fe3d,,57284.62,CAD,fe51c153-fbec-4b64-9b00-2530035ef0e1_2a1ffccf-afaa-47df-a104-02a1b559e84c
4284,320,DDA,3/1/2018,fe51c153-fbec-4b64-9b00-2530035ef0e1_a6a19698-f834-4865-b6c2-490368f422c6,,32281.6,CAD,fe51c153-fbec-4b64-9b00-2530035ef0e1_3bb6c127-7da7-42eb-bf6e-af6f2b436dcb
4285,320,SDA,3/1/2018,fe51c153-fbec-4b64-9b00-2530035ef0e1_24da3de3-0bfc-4fe1-8628-e9f450668776,,22191.2,CAD,fe51c153-fbec-4b64-9b00-2530035ef0e1_3bb6c127-7da7-42eb-bf6e-af6f2b436dcb
4286,12238,DDA,3/1/2018,fe51c153-fbec-4b64-9b00-2530035ef0e1_264d698f-85eb-415e-a63f-20ed9723aab9,,7269.45,CAD,fe51c153-fbec-4b64-9b00-2530035ef0e1_feb7f794-3419-4635-afbe-46965660d0af
4287,12238,SDA,3/1/2018,fe51c153-fbec-4b64-9b00-2530035ef0e1_91a66798-8bb6-4c2c-a17d-d083cb5a72c9,,7622.56,CAD,fe51c153-fbec-4b64-9b00-2530035ef0e1_feb7f794-3419-4635-afbe-46965660d0af
4288,193,DDA,3/1/2018,fe51c153-fbec-4b64-9b00-2530035ef0e1_dfab2140-4dba-4df7-87f3-89a22e65f5d0,,23436.47,CAD,fe51c153-fbec-4b64-9b00-2530035ef0e1_26749a3c-cd85-4a56-8eed-71afc04a6132
4289,193,SDA,3/1/2018,fe51c153-fbec-4b64-9b00-2530035ef0e1_4cd5d04b-cadc-4285-9eb5-98ce3672010a,,15802.4,CAD,fe51c153-fbec-4b64-9b00-2530035ef0e1_26749a3c-cd85-4a56-8eed-71afc04a6132
4290,1458,DDA,3/1/2018,fe51c153-fbec-4b64-9b00-2530035ef0e1_46e5c19e-59a7-45c0-b681-3ae2eeb09e8f,,-1773.3,CAD,fe51c153-fbec-4b64-9b00-2530035ef0e1_bf08958c-4c7e-43bc-84ba-75cefb0f7de9
4291,1458,SDA,3/1/2018,fe51c153-fbec-4b64-9b00-2530035ef0e1_cfb49123-03f5-4286-840b-cd57d1861fb8,,31167.3,CAD,fe51c153-fbec-4b64-9b00-2530035ef0e1_bf08958c-4c7e-43bc-84ba-75cefb0f7de9
4292,193,DDA,3/1/2018,fe51c153-fbec-4b64-9b00-2530035ef0e1_341df1cf-e0d7-4f6e-bf6c-daec38700e31,,-22849.71,CAD,fe51c153-fbec-4b64-9b00-2530035ef0e1_422e3463-0070-42ff-abf6-917b0cd2fcd5
4293,193,SDA,3/1/2018,fe51c153-fbec-4b64-9b00-2530035ef0e1_c4b77882-a6b8-4f15-8e36-be4cffae43a8,,0.0,CAD,fe51c153-fbec-4b64-9b00-2530035ef0e1_422e3463-0070-42ff-abf6-917b0cd2fcd5
4294,12997,DDA,3/1/2018,fe51c153-fbec-4b64-9b00-2530035ef0e1_070d47c9-d65b-4f3e-b186-8ec128c5dfa7,,2787.8,CAD,fe51c153-fbec-4b64-9b00-2530035ef0e1_a2e73e96-2557-48ff-98c7-5e55c2b63eaa
4295,12997,SDA,3/1/2018,fe51c153-fbec-4b64-9b00-2530035ef0e1_70aff1a9-1330-4cdd-ae8c-bb0f2e81a766,,15050.56,CAD,fe51c153-fbec-4b64-9b00-2530035ef0e1_a2e73e96-2557-48ff-98c7-5e55c2b63eaa
4296,252,DDA,3/1/2018,fe51c153-fbec-4b64-9b00-2530035ef0e1_31abbdbe-c9c2-41b7-bd7e-1c6861ec8096,,20039.25,CAD,fe51c153-fbec-4b64-9b00-2530035ef0e1_9e986ef4-60f4-41bf-a610-8c3e3834a42a
4297,252,SDA,3/1/2018,fe51c153-fbec-4b64-9b00-2530035ef0e1_945aa54e-d7df-4fe9-a375-a0897c2ca494,,87767.6,CAD,fe51c153-fbec-4b64-9b00-2530035ef0e1_9e986ef4-60f4-41bf-a610-8c3e3834a42a
4298,15016,DDA,3/1/2018,fe51c153-fbec-4b64-9b00-2530035ef0e1_c18147b5-0cbd-45f4-a609-5d73cf363ef4,,92600.86,CAD,fe51c153-fbec-4b64-9b00-2530035ef0e1_189fbb69-6350-48ea-93e9-f5a5e27c8fec
4299,15016,SDA,3/1/2018,fe51c153-fbec-4b64-9b00-2530035ef0e1_4249a0cb-d425-4450-b8ad-486e511654b5,,53226.04,CAD,fe51c153-fbec-4b64-9b00-2530035ef0e1_189fbb69-6350-48ea-93e9-f5a5e27c8fec
4300,1984,DDA,3/1/2018,fe51c153-fbec-4b64-9b00-2530035ef0e1_e9dbd8be-65c1-42b5-9e6c-55d6a8fd929b,,35630.56,CAD,fe51c153-fbec-4b64-9b00-2530035ef0e1_16bd6c64-c622-4ff6-9b62-1bc09034dbb1
4301,1984,SDA,3/1/2018,fe51c153-fbec-4b64-9b00-2530035ef0e1_93037c6c-91e7-4ffd-ac2f-e116ccaf6561,,27730.4,CAD,fe51c153-fbec-4b64-9b00-2530035ef0e1_16bd6c64-c622-4ff6-9b62-1bc09034dbb1
4302,1984,DDA,3/1/2018,fe51c153-fbec-4b64-9b00-2530035ef0e1_3c4c0c46-e487-4951-8e84-3019daf77cad,,37716.38,CAD,fe51c153-fbec-4b64-9b00-2530035ef0e1_82a600b3-8d70-4844-9b78-52b685d3d13a
4303,1984,SDA,3/1/2018,fe51c153-fbec-4b64-9b00-2530035ef0e1_e772f979-6599-4e34-aa42-603e14c4af7d,,22789.8,CAD,fe51c153-fbec-4b64-9b00-2530035ef0e1_82a600b3-8d70-4844-9b78-52b685d3d13a
4304,1476,DDA,3/1/2018,fe51c153-fbec-4b64-9b00-2530035ef0e1_54877df6-2249-4145-897c-febeb0732a0f,,12152.35,CAD,fe51c153-fbec-4b64-9b00-2530035ef0e1_b84f3191-da6e-4343-879a-17e8b8d2f5ab
4305,1476,SDA,3/1/2018,fe51c153-fbec-4b64-9b00-2530035ef0e1_e6dca96b-419b-434f-b1e1-7d4bb37e07c3,,7070.2,CAD,fe51c153-fbec-4b64-9b00-2530035ef0e1_b84f3191-da6e-4343-879a-17e8b8d2f5ab
4306,571,DDA,3/1/2018,fe51c153-fbec-4b64-9b00-2530035ef0e1_9b3cc3d7-f09b-4d4d-b273-a8ff1844e98f,,36596.51,CAD,fe51c153-fbec-4b64-9b00-2530035ef0e1_49f034bf-f102-4c25-bedd-af92ff0542a4
4307,571,SDA,3/1/2018,fe51c153-fbec-4b64-9b00-2530035ef0e1_e2e4d19a-929c-41f5-ad51-1fae1603f563,,28884.22,CAD,fe51c153-fbec-4b64-9b00-2530035ef0e1_49f034bf-f102-4c25-bedd-af92ff0542a4
4308,1640,DDA,3/1/2018,fe51c153-fbec-4b64-9b00-2530035ef0e1_72f359f5-d7e0-42e8-97ca-6d2d6a6887c3,,7720.85,CAD,fe51c153-fbec-4b64-9b00-2530035ef0e1_d848c454-35c6-45e7-afda-427a52a74692
4309,1640,SDA,3/1/2018,fe51c153-fbec-4b64-9b00-2530035ef0e1_1118c0c7-77b0-40db-93b8-0425b555cae3,,22557.04,CAD,fe51c153-fbec-4b64-9b00-2530035ef0e1_d848c454-35c6-45e7-afda-427a52a74692
4310,12938,DDA,3/1/2018,fe51c153-fbec-4b64-9b00-2530035ef0e1_251ad199-2060-4855-ad42-333656249319,,31143.78,CAD,fe51c153-fbec-4b64-9b00-2530035ef0e1_fa38ec55-647a-467e-a0c0-30579d5d9c27
4311,12938,SDA,3/1/2018,fe51c153-fbec-4b64-9b00-2530035ef0e1_169dc5da-ba25-43e0-b69d-6c8df8ba0cab,,9060.34,CAD,fe51c153-fbec-4b64-9b00-2530035ef0e1_fa38ec55-647a-467e-a0c0-30579d5d9c27
4312,1076,DDA,3/1/2018,fe51c153-fbec-4b64-9b00-2530035ef0e1_acf0cbb8-5bb6-4525-a508-1d26df4a94b1,,4328.64,CAD,fe51c153-fbec-4b64-9b00-2530035ef0e1_bbdee99c-df8e-422a-8dec-8f3c27f9b094
4313,1076,SDA,3/1/2018,fe51c153-fbec-4b64-9b00-2530035ef0e1_2af66d50-032f-4cae-abea-06daa3428a72,,6310.44,CAD,fe51c153-fbec-4b64-9b00-2530035ef0e1_bbdee99c-df8e-422a-8dec-8f3c27f9b094
4314,10331,DDA,3/1/2018,fe51c153-fbec-4b64-9b00-2530035ef0e1_33fec49f-16a3-463f-8560-b535f7ba7b60,,7176.9,CAD,fe51c153-fbec-4b64-9b00-2530035ef0e1_083f1e54-f453-4174-bd68-7bc9410e2ccd
4315,10331,SDA,3/1/2018,fe51c153-fbec-4b64-9b00-2530035ef0e1_26d5af9b-54f9-46b2-b8b3-229dbb723da9,,15670.94,CAD,fe51c153-fbec-4b64-9b00-2530035ef0e1_083f1e54-f453-4174-bd68-7bc9410e2ccd
4316,1993,DDA,3/1/2018,fe51c153-fbec-4b64-9b00-2530035ef0e1_b899e737-a47c-441d-bfb6-ac4743facd0a,,25057.93,CAD,fe51c153-fbec-4b64-9b00-2530035ef0e1_0d5b25d3-f939-4013-af71-304df80ed64f
4317,1993,SDA,3/1/2018,fe51c153-fbec-4b64-9b00-2530035ef0e1_64389e60-0b9d-4ef2-afac-7e25cffb4ecf,,13292.02,CAD,fe51c153-fbec-4b64-9b00-2530035ef0e1_0d5b25d3-f939-4013-af71-304df80ed64f
4318,132,DDA,3/1/2018,fe51c153-fbec-4b64-9b00-2530035ef0e1_af2965ba-a67a-4f58-85fa-f36964cd3b3f,,11824.95,CAD,fe51c153-fbec-4b64-9b00-2530035ef0e1_e8b30183-39f0-4f38-a9ce-4c35c9561b68
4319,132,SDA,3/1/2018,fe51c153-fbec-4b64-9b00-2530035ef0e1_5c961959-f567-4c53-9129-797a5a72e83f,,16110.94,CAD,fe51c153-fbec-4b64-9b00-2530035ef0e1_e8b30183-39f0-4f38-a9ce-4c35c9561b68
4320,241,DDA,3/1/2018,fe51c153-fbec-4b64-9b00-2530035ef0e1_001a9d2c-d9d9-4ec7-92ca-88087ac0056d,,34509.31,CAD,fe51c153-fbec-4b64-9b00-2530035ef0e1_f1b61f31-6938-4be9-bbfa-0f097a27869c
4321,241,SDA,3/1/2018,fe51c153-fbec-4b64-9b00-2530035ef0e1_637db3b3-1cc5-403b-9b8d-92ec032e6e4e,,18253.6,CAD,fe51c153-fbec-4b64-9b00-2530035ef0e1_f1b61f31-6938-4be9-bbfa-0f097a27869c
4322,1175,DDA,3/1/2018,fe51c153-fbec-4b64-9b00-2530035ef0e1_004a9eff-bcec-41f5-9a6e-f1678b8971bd,,-9999.02,CAD,fe51c153-fbec-4b64-9b00-2530035ef0e1_d7f2af9b-b425-4b7b-9b9d-46fa4f7699f1
4323,1175,SDA,3/1/2018,fe51c153-fbec-4b64-9b00-2530035ef0e1_fcbaae9b-6c6f-4cfb-9066-12dc135746e5,,22970.0,CAD,fe51c153-fbec-4b64-9b00-2530035ef0e1_d7f2af9b-b425-4b7b-9b9d-46fa4f7699f1
4324,374,DDA,3/1/2018,fe51c153-fbec-4b64-9b00-2530035ef0e1_d38d3cc7-784b-4645-8087-5880e8b1205f,,257.92,CAD,fe51c153-fbec-4b64-9b00-2530035ef0e1_13ac276e-6ae3-4fde-881b-17275a034be8
4325,374,SDA,3/1/2018,fe51c153-fbec-4b64-9b00-2530035ef0e1_00df1566-c966-4246-9b7e-544d06e6d473,,47334.8,CAD,fe51c153-fbec-4b64-9b00-2530035ef0e1_13ac276e-6ae3-4fde-881b-17275a034be8
4326,11572,DDA,3/1/2018,fe51c153-fbec-4b64-9b00-2530035ef0e1_2c7bf8d4-0857-49b0-9576-4b5ed31731fd,,35768.75,CAD,fe51c153-fbec-4b64-9b00-2530035ef0e1_88408f98-2b48-4e04-b8af-adfd42065633
4327,11572,SDA,3/1/2018,fe51c153-fbec-4b64-9b00-2530035ef0e1_a97854e0-ef2f-43fd-8b1e-674c2896d012,,23311.98,CAD,fe51c153-fbec-4b64-9b00-2530035ef0e1_88408f98-2b48-4e04-b8af-adfd42065633
4328,10331,DDA,3/1/2018,fe51c153-fbec-4b64-9b00-2530035ef0e1_9fa4092d-7739-4fc6-824c-62f7e6b124ae,,19298.14,CAD,fe51c153-fbec-4b64-9b00-2530035ef0e1_ffeb4d4f-5381-4007-bb32-89653edadc4d
4329,10331,SDA,3/1/2018,fe51c153-fbec-4b64-9b00-2530035ef0e1_90d1e1c5-e416-47d9-9e9f-a5c2f4a558a3,,16888.8,CAD,fe51c153-fbec-4b64-9b00-2530035ef0e1_ffeb4d4f-5381-4007-bb32-89653edadc4d
4330,1704,DDA,3/1/2018,fe51c153-fbec-4b64-9b00-2530035ef0e1_01e99cc8-eb93-4738-9027-776209bf8670,,60755.33,CAD,fe51c153-fbec-4b64-9b00-2530035ef0e1_e587995a-2c18-4cf0-98b2-68a81f9bdf97
4331,1704,SDA,3/1/2018,fe51c153-fbec-4b64-9b00-2530035ef0e1_cf4ad90a-1df2-4a43-85e2-4e3b6e3294cd,,35722.12,CAD,fe51c153-fbec-4b64-9b00-2530035ef0e1_e587995a-2c18-4cf0-98b2-68a81f9bdf97
4332,1595,DDA,3/1/2018,fe51c153-fbec-4b64-9b00-2530035ef0e1_b951ed8e-343f-4f5c-ae61-dd1f41a21e9b,,-231.37,CAD,fe51c153-fbec-4b64-9b00-2530035ef0e1_dd7d9c9c-8061-4497-8e2b-de312d2ddc2d
4333,1595,SDA,3/1/2018,fe51c153-fbec-4b64-9b00-2530035ef0e1_e6f30cf8-5100-4d63-a91a-8a92d5c30add,,57530.76,CAD,fe51c153-fbec-4b64-9b00-2530035ef0e1_dd7d9c9c-8061-4497-8e2b-de312d2ddc2d
4334,1249,DDA,3/1/2018,fe51c153-fbec-4b64-9b00-2530035ef0e1_2d4a448f-0cc8-492f-b98c-4c1850a346ee,,32348.84,CAD,fe51c153-fbec-4b64-9b00-2530035ef0e1_94575bb8-4cc1-429e-9342-e162d6c77f10
4335,1249,SDA,3/1/2018,fe51c153-fbec-4b64-9b00-2530035ef0e1_52a3811e-ee4c-4761-be0d-a98139806b80,,21076.68,CAD,fe51c153-fbec-4b64-9b00-2530035ef0e1_94575bb8-4cc1-429e-9342-e162d6c77f10
4336,10331,DDA,3/1/2018,fe51c153-fbec-4b64-9b00-2530035ef0e1_3cf4fe3a-003f-495c-a5e4-8624e105b6e2,,526.86,CAD,fe51c153-fbec-4b64-9b00-2530035ef0e1_c7a21c13-7ca3-4272-8bbd-e30302e6354d
4337,10331,SDA,3/1/2018,fe51c153-fbec-4b64-9b00-2530035ef0e1_35013305-12b5-4871-b859-59dda113614c,,5414.64,CAD,fe51c153-fbec-4b64-9b00-2530035ef0e1_c7a21c13-7ca3-4272-8bbd-e30302e6354d
4338,10331,DDA,3/1/2018,fe51c153-fbec-4b64-9b00-2530035ef0e1_8c2ff82a-8128-4e31-8d1e-75b90a6e2b80,,7.77,CAD,fe51c153-fbec-4b64-9b00-2530035ef0e1_ca2848d4-7dcb-4a25-959c-1f9727650e4c
4339,10331,SDA,3/1/2018,fe51c153-fbec-4b64-9b00-2530035ef0e1_4ffcaee4-cfe5-4f92-ad34-b7678d44e646,,36.64,CAD,fe51c153-fbec-4b64-9b00-2530035ef0e1_ca2848d4-7dcb-4a25-959c-1f9727650e4c
4340,11679,DDA,3/1/2018,fe51c153-fbec-4b64-9b00-2530035ef0e1_e2f52fea-f2e0-4a91-8b5c-52a33595e12b,,3339.67,CAD,fe51c153-fbec-4b64-9b00-2530035ef0e1_03c4fa83-d29f-4d9e-b92f-93c263643f64
4341,11679,SDA,3/1/2018,fe51c153-fbec-4b64-9b00-2530035ef0e1_39506b1d-f19b-4976-abf4-52134b66b6d1,,1900.12,CAD,fe51c153-fbec-4b64-9b00-2530035ef0e1_03c4fa83-d29f-4d9e-b92f-93c263643f64
4342,1336,DDA,3/1/2018,fe51c153-fbec-4b64-9b00-2530035ef0e1_dcb6a76a-455d-4a78-985b-5ad2c09a64b7,,737.05,CAD,fe51c153-fbec-4b64-9b00-2530035ef0e1_bbd7c4fa-fca2-4370-b0e7-7b8a034464a4
4343,1336,SDA,3/1/2018,fe51c153-fbec-4b64-9b00-2530035ef0e1_c56ba88b-fe6e-4d5b-98e0-9346502a8683,,7785.64,CAD,fe51c153-fbec-4b64-9b00-2530035ef0e1_bbd7c4fa-fca2-4370-b0e7-7b8a034464a4
4344,11572,DDA,3/1/2018,fe51c153-fbec-4b64-9b00-2530035ef0e1_5cea77b1-e8ca-46e8-bfec-c237428ea1c8,,36556.15,CAD,fe51c153-fbec-4b64-9b00-2530035ef0e1_b83ee0ca-306e-42eb-8ef5-aec82dc4ecb7
4345,11572,SDA,3/1/2018,fe51c153-fbec-4b64-9b00-2530035ef0e1_72a92b80-5622-46b7-9a5b-c19e31cd215f,,22993.76,CAD,fe51c153-fbec-4b64-9b00-2530035ef0e1_b83ee0ca-306e-42eb-8ef5-aec82dc4ecb7
4346,241,DDA,3/1/2018,fe51c153-fbec-4b64-9b00-2530035ef0e1_4671c53d-19cf-44e7-a0f4-7e8143a51244,,6457.74,CAD,fe51c153-fbec-4b64-9b00-2530035ef0e1_e47ae636-ab6e-444c-a3fc-ed22f2e8de52
4347,241,SDA,3/1/2018,fe51c153-fbec-4b64-9b00-2530035ef0e1_05601bb5-1534-47a6-99ca-00c81a40a257,,3811.48,CAD,fe51c153-fbec-4b64-9b00-2530035ef0e1_e47ae636-ab6e-444c-a3fc-ed22f2e8de52
4348,241,DDA,3/1/2018,fe51c153-fbec-4b64-9b00-2530035ef0e1_35dad2ee-d414-480b-9743-9d870daeeed2,,15488.97,CAD,fe51c153-fbec-4b64-9b00-2530035ef0e1_88261162-568a-461b-b2f4-86eed63ed2b8
